"Sub_community","Plant_species","Sample_type","MeJA_treatment","sample","ASV","abundance","Domain","Phylum","Class","Order","Family","Genus","Species"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","9_Root","ASV_553",7,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__Ktedonobacteraceae","g__uncultured","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","11_Root","ASV_608",1,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","14_Root","ASV_608",2,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","15_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","17_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","19_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","2_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","20_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","21_Root","ASV_608",4,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","27_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","28_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","29_Root","ASV_608",9,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","33_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","37_Root","ASV_608",5,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","39_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","4_Root","ASV_608",2,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","41_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","43_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","control","45_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","48_Root","ASV_608",9,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","7_Root","ASV_608",6,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","8_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","9_Root","ASV_608",0,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Polyangiales","f__BIrii41","g__BIrii41","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","11_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","14_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","15_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","17_Root","ASV_1387",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","19_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","2_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","20_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","21_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","27_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","28_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","29_Root","ASV_1387",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","33_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","37_Root","ASV_1387",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","39_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","4_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","41_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","43_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","45_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","48_Root","ASV_1387",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","7_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","8_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","9_Root","ASV_1387",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","1_Soil","ASV_12",118,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","10_Soil","ASV_12",150,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","12_Soil","ASV_12",238,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","13_Soil","ASV_12",219,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","16_Soil","ASV_12",74,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","18_Soil","ASV_12",212,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","22_Soil","ASV_12",135,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","23_Soil","ASV_12",101,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","24_Soil","ASV_12",174,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","25_Soil","ASV_12",215,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","26_Soil","ASV_12",472,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","3_Soil","ASV_12",259,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","31_Soil","ASV_12",199,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","32_Soil","ASV_12",134,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","34_Soil","ASV_12",214,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","35_Soil","ASV_12",33,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","36_Soil","ASV_12",324,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","40_Soil","ASV_12",179,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","42_Soil","ASV_12",113,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","44_Soil","ASV_12",248,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","46_Soil","ASV_12",305,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","47_Soil","ASV_12",83,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","control","5_Soil","ASV_12",89,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","6_Soil","ASV_12",118,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","1_Soil","ASV_61",28,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","10_Soil","ASV_61",22,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","12_Soil","ASV_61",9,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","13_Soil","ASV_61",30,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","16_Soil","ASV_61",23,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","18_Soil","ASV_61",26,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","22_Soil","ASV_61",12,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","23_Soil","ASV_61",15,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","24_Soil","ASV_61",14,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","25_Soil","ASV_61",51,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","26_Soil","ASV_61",32,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","3_Soil","ASV_61",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","31_Soil","ASV_61",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","32_Soil","ASV_61",16,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","34_Soil","ASV_61",24,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","35_Soil","ASV_61",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","36_Soil","ASV_61",44,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","40_Soil","ASV_61",27,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","42_Soil","ASV_61",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","44_Soil","ASV_61",22,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","46_Soil","ASV_61",43,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","47_Soil","ASV_61",24,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","control","5_Soil","ASV_61",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","6_Soil","ASV_61",20,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","1_Soil","ASV_97",30,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","control","10_Soil","ASV_97",23,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","12_Soil","ASV_97",41,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","13_Soil","ASV_97",30,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","16_Soil","ASV_97",6,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","18_Soil","ASV_97",44,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","22_Soil","ASV_97",9,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","control","23_Soil","ASV_97",31,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","oral_secretion","24_Soil","ASV_97",23,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_1.0","25_Soil","ASV_97",22,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","26_Soil","ASV_97",30,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","MeJA_0.1","3_Soil","ASV_97",52,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
"bo_soil","Brassica_oleraceae","Soil","control","31_Soil","ASV_97",26,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Mucilaginibacter","s__"
